id,price,model,mileage,motorcycle_class,year,engine_capacity,engine_strokes,damaged,documents,city,date
8710,207 000₽,Honda CBR 600F4,49 000 км,Спортивный,1999,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 ноября
8711,173 000₽,Kawasaki Ninja ZX-6R,71 000 км,Спортивный,1996,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 ноября
8712,1 830 000₽,Harley-Davidson Softail Springer Custom,5 800 км,Кастом,2008,1 700 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 ноября
8713,186 000₽,Kawasaki ZZR 600 Ninja,33 400 км,Спорт-турист,1998,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 ноября
8714,115 000₽,Yamaha BWS,10 000 км,None,None,125 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 ноября
8715,180 000₽,Kawasaki Z,47 200 км,Классика,1984,440 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8716,195 000₽,Yamaha YZF 600,120 000 км,Спортивный,1996,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8717,379 000₽,Kawasaki KLE 650,16 500 км,Туристический,2013,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8718,408 000₽,KTM 690 Supermoto,44 700 км,Кроссовый,2010,690 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8719,428 000₽,KTM 690 Duke,28 700 км,Мотард,2008,690 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8720,680 000₽,Ducati Monster S4R,1 500 км,Стритфайтер,2015,1 000 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8721,341 000₽,Aprilia SXV 450,6 000 км,Мотард,2007,450 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 ноября
8722,190 000₽,Suzuki XF 650 Freewind,66 500 км,Эндуро,2001,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,19 ноября
8723,280 000₽,Suzuki DR-Z 400S,27 000 км,Эндуро,2004,397 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,15 ноября
8724,260 000₽,Suzuki GSF 1200 Bandit,36 435 км,Классика,2000,1 156 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 ноября
8725,200 000₽,Honda CBR 250R,11 700 км,Спортивный,2011,250 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 ноября
8726,150 000₽,Yamaha TDM 850,None,Туристический,2000,850 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 ноября
8727,120 000₽,Suzuki GSX 600F Katana,None,Спорт-турист,2004,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 ноября
8728,199 000₽,BMW R 1100 RS,28 000 км,Спорт-турист,1998,1 100 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 ноября
8729,160 000₽,Stels 600 Benelli,None,None,2014,600 куб. см.,None,Исправен,Есть ПТС,Санкт-Петербург, 7 ноября
8730,7 500₽,Восход,998 км,Классика,1992,175 куб. см.,2х тактный,Неисправен,Без ПТС,Санкт-Петербург, 4 ноября
8731,235 000₽,Honda Transalp,22 000 км,Эндуро,1996,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,30 октября
8732,800 000₽,Triumph Bonneville,95 км,Кастом,2015,900 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,30 октября
8733,300 000₽,Kawasaki ER-6n,7 500 км,Стритфайтер,2015,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,28 октября
8734,295 000₽,BMW K 100 RS,846 км,Кастом,2017,986 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,26 октября
8735,160 000₽,Yamaha SR400,22 800 км,Классика,1997,400 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,25 октября
8736,15 000₽,KXD DB708,50 км,Детский,2013,49 куб. см.,2х тактный,Исправен,Есть ПТС,Санкт-Петербург,23 октября
8737,185 000₽,Honda Transalp,76 000 км,Эндуро,1992,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,21 октября
8738,450 000₽,Husqvarna TE 300i,200 км,Эндуро,2017,300 куб. см.,2х тактный,Исправен,Без ПТС,Гатчина,20 октября
8739,700 000₽,Honda Gold Wing,8 973 км,Круизер,2006,1 800 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,18 октября
8740,370 000₽,Yamaha XVZ 1300,65 000 км,Круизер,2005,1 300 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,17 октября
8741,230 000₽,Honda VT 750,78 000 км,Круизер,2001,750 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,16 октября
8742,100 000₽,Suzuki SV 400,None,None,1999,400 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,15 октября
8743,165 000₽,Yamaha TDM 850,43 000 км,Туристический,2000,850 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,12 октября
8744,20 000₽,Урал ИМЗ 8.103-10,14 767 км,Классика,1990,650 куб. см.,4х тактный,Неисправен,Без ПТС,Санкт-Петербург, 7 октября
8745,170 000₽,Kawasaki Ninja ZX-9R,29 570 км,Спортивный,1999,900 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 7 октября
8746,300 000₽,Honda Gold Wing,None,Круизер,1988,1 500 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 6 октября
8747,149 000₽,Suzuki Djebel 250,45 000 км,Эндуро,1999,250 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 октября
8748,275 000₽,Suzuki,12 000 км,Кастом,2006,800 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,30 сентября
8749,265 000₽,Honda Transalp,40 000 км,Эндуро,2002,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,28 сентября
8750,235 000₽,Honda Transalp,45 500 км,Эндуро,1998,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,27 сентября
8751,200 000₽,Bajaj,4 500 км,Стритфайтер,2017,400 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,24 сентября
8752,140 000₽,Yamaha FZS 600,40 000 км,Классика,2003,600 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,20 сентября
8753,200 000₽,Yamaha YZ 250F,140 км,Кроссовый,2008,250 куб. см.,4х тактный,Исправен,Без ПТС,Санкт-Петербург,19 сентября
8754,165 000₽,Suzuki SV 650,36 000 км,Стритфайтер,1999,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,15 сентября
8755,55 590₽,BSE SSR Atom 125,1 км,Кроссовый,2018,125 куб. см.,4х тактный,Исправен,Без ПТС,Санкт-Петербург,15 сентября
8756,85 000₽,Минск RX 250,1 км,Эндуро,2018,250 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,15 сентября
8757,575 000₽,Victory High-Ball,10 180 км,Круизер,2011,1 730 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,15 сентября
8758,220 000₽,Yamaha XVS 1100,40 000 км,Чоппер,1999,1 100 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,14 сентября
8759,250 000₽,Honda XR 650L,33 000 км,Эндуро,2007,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,14 сентября
8760,205 000₽,Yamaha XJR 1300,20 500 км,Классика,1999,1 300 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,14 сентября
8761,125 000₽,Yamaha Virago XV 1100,18 000 км,Чоппер,1989,1 100 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург,11 сентября
8762,145 000₽,Honda CB 400SF,48 800 км,Классика,1995,400 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 9 сентября
8763,270 000₽,BMW F 650 GS Dakar,44 813 км,Эндуро,2001,650 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 8 сентября
8764,175 000₽,Honda CB 1000SF,14 000 км,Классика,1993,1 000 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 7 сентября
8765,265 000₽,Kawasaki Ninja 400R,13 662 км,Спортивный,None,399 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8766,259 000₽,Yamaha Dragstar / V-Star / XVS,32 195 км,Чоппер,2008,399 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8767,259 000₽,Yamaha XVS 400,32 193 км,Чоппер,None,399 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8768,189 000₽,Yamaha XVS 400,20 562 км,Чоппер,2002,399 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8769,435 000₽,Suzuki GSR 750,26 655 км,Спортивный,2013,749 куб. см.,None,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8770,275 000₽,Suzuki SFV 400 Gladius,27 247 км,Классика,2011,398 куб. см.,None,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8771,385 000₽,Kawasaki Ninja 650R,16 302 км,Спортивный,2012,649 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8772,287 000₽,Kawasaki ER-4n,None,Спортивный,2012,399 куб. см.,None,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8773,295 000₽,Honda CRF 250L,11 176 км,Эндуро,2012,249 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8774,115 000₽,Yamaha YBR 125,21 348 км,Классика,2012,124 куб. см.,4х тактный,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
8775,197 000₽,Honda Shadow 400 SLASHER,24 211 км,Чоппер,2002,399 куб. см.,None,Исправен,Есть ПТС,Санкт-Петербург, 2 сентября
